id,name,productcode,description,isactive,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,family,currencyisocode,isdeleted,lastvieweddate,lastreferenceddate,potential_for_predix__c,predix__c,software__c,source_product_id__c,source_system_name__c,tier_1_business__c,tier_2_business__c,tier_3_business__c,id_18_digit__c,edl_is_deleted,edl_last_updated_date,value
01t61000001ooV5AAI,QPM-1553-G2-1M,QPM-1553-G2-1M,"MIL-STD-1553 MULTI-FUNCTION, SINGLE DUAL-REDUNDANT CHANNEL, 32BIT FW, FIXED VOLTAGE PMC INTERFACE",true,2016-04-08T10:37:25.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lp0SIAQ,Digital Org,Digital,Mil/Aero,"",01t61000001ooV5AAI,0,2017-02-14 11:00:16-05,5492.000
01t61000001osyQAAQ,CONM50-D37,CONM50-D37,"20"" RIBBON CBL TRANSITIONS FROM IDC 50 FEMALE CONN TO 37 PIN D-SUB FEMALE CONN ON A PC EXPANSION CARD END-PANEL, USED WITH CEI-520A, RCEI-530 AND RAR-PCIE FOR I/O DISCRETES, EXCLUDES ACCESS TO IRIG RX/TX I/O PINS. END-PANEL CAN BE REMOVED IP MODULE. THE",true,2016-04-08T10:38:56.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZkHIAW,Digital Org,Digital,Embedded,"",01t61000001osyQAAQ,0,2017-02-14 11:00:16-05,2157.5900
01t61000001ooUjAAI,IN52-22-51,IN52-22-51,ADEPT104 PC104 60 Hz,false,2016-04-08T10:37:25.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,Mil/Aero Image Processing,USD,false,"","",false,false,false,01tC0000003BsdtIAC,Digital Org,Digital,Mil/Aero,"",01t61000001ooUjAAI,0,2017-02-14 11:00:16-05,51475.000
01t61000001oppVAAQ,IC695NKT002,IC695NKT002,RX3i Ethernet NIU Kit with two Ethernet modules.,true,2016-04-08T10:37:52.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BY5YIAW,Digital Org,Digital,Controls,"",01t61000001oppVAAQ,0,2017-02-14 11:00:16-05,18880.200
01t61000001oqR6AAI,IC220PWR003,IC220PWR003,"POWER TERMINAL, FUSED W/DIAG 24VDC (Includes 1 IC220TBK087)",true,2016-04-08T10:38:00.000Z,00561000001EDJ0AAO,2017-02-20T05:02:44.000Z,00561000001EDJ0AAO,2017-02-20T05:02:44.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BXOTIA4,Digital Org,Digital,Controls,"",01t61000001oqR6AAI,0,2017-02-14 11:00:16-05,574.000
01t610000028vtVAAQ,ACC Lab Accreditation,LA-ACC,Accreditation of a lab to perform ACC Level 1/2 including training of up to 3 individuals and lab process documents.  Est 5 day effort.,true,2016-04-23T05:01:46.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VNbdQAG,Digital Org,Digital,Solutions,"",01t610000028vtVAAQ,0,2017-02-14 11:00:16-05,239496.2200
01t61000001osIxAAI,8621-FT-IS,8621-FT-IS,"IS Field terminal, standard",true,2016-04-08T10:38:47.000Z,00561000001EDJ0AAO,2017-02-20T05:02:56.000Z,00561000001EDJ0AAO,2017-02-20T05:02:56.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYQYIA4,Digital Org,Digital,Controls,"",01t61000001osIxAAI,0,2017-02-14 11:00:16-05,151.6224
01t61000001osxtAAA,QCP-1553C-4MA,QCP-1553C-4MA,"MIL-STD-1553 MULTI-FUNCTION, FOUR DUAL-REDUNDANT CHANNEL, 3U COMPACTPCI INTERFACE BOARD",true,2016-04-08T10:38:56.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BaJ0IAK,Digital Org,Digital,Embedded,"",01t61000001osxtAAA,0,2017-02-14 11:00:16-05,66215.000
01t61000002v1ZQAAY,IC647CSTPRE50VCMVIE01,IC647CSTPRE50VCMVIE01,ControlST Pre V50 Mark VIE Virtual Controller qty 01 on Non ROHS compliant Also known as blue dongle,true,2016-12-29T05:02:29.000Z,00561000001EDJ0AAO,2017-02-20T05:02:33.000Z,00561000001EDJ0AAO,2017-02-20T05:02:33.000Z,Controllers & IO,USD,false,"","",false,false,false,01t1A000004xXTRQA2,Digital Org,Digital,Controls,"",01t61000002v1ZQAAY,0,2017-02-14 11:00:16-05,1981.3096
01t61000001oo7nAAA,GBX460-120061,GBX460-120061,"6U OpenVPX Managed Layer 2/3 Switch with 20 10GigE and 16 1GigE ports, rugged level 1,10GBASE-KX4 signallng, VITA 48.1 1 inch pitch front panel, OpenWare Management Software and slot profile SLT6-SWH-16U20F-10.4.2",true,2016-04-08T10:37:19.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003C9JuIAK,Digital Org,Digital,Mil/Aero,"",01t61000001oo7nAAA,0,2017-02-14 11:00:16-05,47600.000
01t61000001orqyAAA,PMC497/BA-CC,PMC497/BA-CC,"Descrete Digital I/O, 21 open collector/TTL/inputs, 10 28VDC outputs, Conformal Coated",false,2016-04-08T10:38:41.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BZlOIAW,Digital Org,Digital,Control & Comm Systems,"",01t61000001orqyAAA,0,2017-02-14 11:00:16-05,15000.0500
01t61000001oobIAAQ,WORKFLOW,WORKFLOW,PROFICY WORKFLOW,true,2016-04-08T10:37:26.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,Automation SW,USD,false,"","",false,false,true,01tC0000003lsXcIAI,Digital Org,Digital,GE Digital Core,"",01t61000001oobIAAQ,0,2017-02-14 11:00:16-05,381610.35180
01t61000001oqJRAAY,15128,15128,GagePort & GPWorks Documentation,false,2016-04-08T10:37:59.000Z,00561000001EDJ0AAO,2017-02-21T05:02:15.000Z,00561000001EDJ0AAO,2017-02-21T05:02:15.000Z,Cyber,USD,false,"","",false,false,true,01tC0000003BXeKIAW,Digital Org,Digital,GE Digital Core,"",01t61000001oqJRAAY,0,2017-02-14 11:00:16-05,66707.000
01t61000001opbOAAQ,IC695PSD040,IC695PSD040,"RX3i 24VDC power supply, 40 watts.",true,2016-04-08T10:37:49.000Z,00561000001EDJ0AAO,2017-02-20T05:02:40.000Z,00561000001EDJ0AAO,2017-02-20T05:02:40.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BXzAIAW,Digital Org,Digital,Controls,"",01t61000001opbOAAQ,0,2017-02-14 11:00:16-05,53692.8354
01t61000001osuSAAQ,QPCX-1553-4SAW,QPCX-1553-4SAW,"MIL-STD-1553 SINGLE-FUNCTION, FOUR DUAL-REDUNDANT CHANNEL, FIXED VOLTAGE PCI INTERFACE BOARD WITH IRIG-B REC/GEN. PCI CARD.",true,2016-04-08T10:38:55.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZycIAG,Digital Org,Digital,Embedded,"",01t61000001osuSAAQ,0,2017-02-14 11:00:16-05,15039.6500
01t61000001ooTHAAY,CBL-1313-02,CBL-1313-02,video I/O cable for daq8580 supporting HDMI/DVI output (does not support cameralink output),true,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003Bd8QIAS,Digital Org,Digital,Mil/Aero,"",01t61000001ooTHAAY,0,2017-02-14 11:00:16-05,1216.350
01t61000002kednAAA,00930200001M,00930200001M,NON-Production-Key Agreement,true,2016-10-23T04:01:42.000Z,00561000001EDJ0AAO,2017-02-21T05:02:15.000Z,00561000001EDJ0AAO,2017-02-21T05:02:15.000Z,Automation SW,USD,false,"","",false,false,false,01t1A000004shgSQAQ,Digital Org,Digital,GE Digital Core,"",01t61000002kednAAA,0,2017-02-14 11:00:16-05,58358.4400
01t61000001op34AAA,SPR507B-201,SPR507B-201,"4 ch sFPDP XMC module supporting 4.25Gbaud per link, level 2",true,2016-04-08T10:37:31.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003Bd6bIAC,Digital Org,Digital,Mil/Aero,"",01t61000001op34AAA,0,2017-02-14 11:00:16-05,25455.000
01t61000001opgaAAA,IC694PWR321,IC694PWR321,Power Supply 120/240 VAC 125 VDC Standard,true,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYF1IAO,Digital Org,Digital,Controls,"",01t61000001opgaAAA,0,2017-02-14 11:00:16-05,731.612
01t61000001ot8aAAA,PAC-OPR,PAC-OPR,Generic PAC-OPR Industrial Panel PC,true,2016-04-08T10:38:58.000Z,00561000001EDJ0AAO,2017-01-07T05:03:36.000Z,00561000001EDJ0AAO,2017-01-07T05:03:36.000Z,OI & IPC,USD,false,"","",false,false,false,01tC0000003BZmsIAG,Digital Org,Digital,Control & Comm Systems,"",01t61000001ot8aAAA,0,2017-02-14 11:00:16-05,0.000
01t61000001hYP5AAM,RELIABILITY MANAGEMENT STARTER KIT,RELIABILITY MANAGEMENT STARTER KIT,APM Reliability Management Starter Kit,true,2016-07-17T04:01:54.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,Asset Performance Management,USD,false,"","",false,false,false,01t1A000004iknfQAA,Digital Org,Digital,GE Digital Core,"",01t61000001hYP5AAM,0,2017-02-14 11:00:16-05,20000.000
01t61000001osFZAAY,IC200CBL601,IC200CBL601,Cable expansion shielded 1M 2 connectors,true,2016-04-08T10:38:46.000Z,00561000001EDJ0AAO,2017-02-20T05:02:56.000Z,00561000001EDJ0AAO,2017-02-20T05:02:56.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BXAgIAO,Digital Org,Digital,Controls,"",01t61000001osFZAAY,0,2017-02-14 11:00:16-05,151.368
01t61000001or2kAAA,IC693CBL313,IC693CBL313,"I/O rack expansion cable,  8 Meters",true,2016-04-08T10:38:09.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWa7IAG,Digital Org,Digital,Controls,"",01t61000001or2kAAA,0,2017-02-14 11:00:16-05,520.248
01t61000001ooJiAAI,NRE-PLM,NRE-PLM,Non-Recurring Engineering charge for PLM product,true,2016-04-08T10:37:22.000Z,00561000001EDJ0AAO,2017-01-07T05:02:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:43.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcLJIA0,Digital Org,Digital,Mil/Aero,"",01t61000001ooJiAAI,0,2017-02-14 11:00:16-05,311540.000
01t61000001opdKAAQ,FCF-LC-05,FCF-LC-05,5 METER MULTIMODE LC TO LC DUPLEX F/O CABLE - for use with Bus Adapter Model # 800,true,2016-04-08T10:37:50.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BXznIAG,Digital Org,Digital,Control & Comm Systems,"",01t61000001opdKAAQ,0,2017-02-14 11:00:16-05,342.000
01t61000001osoGAAQ,SLIN-XCR15-0YUC,SLIN-XCR15-0YUC,XCR15 [I6uCPCI] Software Development Kit for Open Linux. SEE NOTES FOR VERSIONS AND DETAILS.,true,2016-04-08T10:38:54.000Z,00561000001EDJ0AAO,2017-01-07T05:03:33.000Z,00561000001EDJ0AAO,2017-01-07T05:03:33.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003C5B3IAK,Digital Org,Digital,Mil/Aero,"",01t61000001osoGAAQ,0,2017-02-14 11:00:16-05,6394.500
01t61000001osSAAAY,IC695ALG112,IC695ALG112,"Isolated Analog module, 12 individual isolated channels are configurable for voltage and current.  Requires high capacity terminal block IC694TBB032 or IC694TBS032.",true,2016-04-08T10:38:49.000Z,00561000001EDJ0AAO,2017-02-20T05:02:57.000Z,00561000001EDJ0AAO,2017-02-20T05:02:57.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYjAIAW,Digital Org,Digital,Controls,"",01t61000001osSAAAY,0,2017-02-14 11:00:16-05,34266.6200
01t61000001oofLAAQ,EP-7641,EP-7641,"RSTi-EP Power Module, RSTi-EP 1 Channel 24VDC Input Flow 10A",true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01t1A000004LOqlQAG,Digital Org,Digital,Controls,"",01t61000001oofLAAQ,0,2017-02-14 11:00:16-05,22.896
01t61000001ooibAAA,RCEI-715A-44-NCBL,RCEI-715A-44-NCBL,"ARINC 429 PCMCIA CARD WITH 4 RX, 4 TX CHANNELS; 4 BI-DIRECTIONAL DISCRETES, ROHS COMPLIANT, NO CABLE",true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,AVIONICS,USD,false,"","",false,false,false,01t1A000004LRHjQAO,Digital Org,Digital,Mil/Aero,"",01t61000001ooibAAA,0,2017-02-14 11:00:16-05,4860.000
01t61000001oqHtAAI,CR11,CR11,Generic CR11xxxxxxxx - 6U cPCI Intel SBC,false,2016-04-08T10:37:59.000Z,00561000001EDJ0AAO,2017-01-07T05:03:21.000Z,00561000001EDJ0AAO,2017-01-07T05:03:21.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BXTvIAO,Digital Org,Digital,Mil/Aero,"",01t61000001oqHtAAI,0,2017-02-14 11:00:16-05,28505.000
01t61000001ophUAAQ,IC695LRE001CA,IC695LRE001CA,RX3i Local Serial Expansion Conformal Coated.,true,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYGLIA4,Digital Org,Digital,Controls,"",01t61000001ophUAAQ,0,2017-02-14 11:00:16-05,137.1900
01t61000001ooDCAAY,XCR15,XCR15,Generic XCR15-xxxxxxxx  6U cPCI single slot with 3rd Generation core i7,true,2016-04-08T10:37:20.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003Bc6aIAC,Digital Org,Digital,Mil/Aero,"",01t61000001ooDCAAY,0,2017-02-14 11:00:16-05,158714.000
01t61000001ooX6AAI,CABLE-IC200CBL500A,CABLE-IC200CBL500A,CABLE FOR RS-232 CBL 9 PIN D TO RJ-45 3M,true,2016-04-08T10:37:26.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003wC2iIAE,Digital Org,Digital,Controls,"",01t61000001ooX6AAI,0,2017-02-14 11:00:16-05,0.000
01t61000001opp3AAA,IC694PWR330CA,IC694PWR330CA,"Conformal Coated Power Supply 120/240VAC 125VDC, added capacity.",true,2016-04-08T10:37:52.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYDvIAO,Digital Org,Digital,Controls,"",01t61000001opp3AAA,0,2017-02-14 11:00:16-05,255.5100
01t61000001oo2bAAA,DSP280-544A0102,DSP280-544A0102,"6U OpenVPX Dual INTEL 2nd Gen Core i7 MP Options: Build Level 5, 4-Core i7, 2.1GHz, 6MB L3 CACHE, 32GB DDR3, User I/O standard, Reserved, BIOS, 0.8 inch Pitch VITA 46",false,2016-04-08T10:37:17.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbUZIA0,Digital Org,Digital,Mil/Aero,"",01t61000001oo2bAAA,0,2017-02-14 11:00:16-05,219464.000
01t61000001orTlAAI,VPXC3BIT-1M,VPXC3BIT-1M,VPXcel3 BIT Maintenance,true,2016-04-08T10:38:14.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,00561000001EDJ0AAO,2017-01-07T05:03:28.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BZJOIA4,Digital Org,Digital,Mil/Aero,"",01t61000001orTlAAI,0,2017-02-14 11:00:16-05,3552.500
01t61000001oo9BAAQ,GS12-401010,GS12-401010,"Standalone Rugged 12 port GigE switch Twelve port rugged, standalone Gigabit Ethernet switch, with: Options: Build Level 4, Standard Chassis, Electroless Nickel, Black, BIT + Management Software",false,2016-04-08T10:37:19.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcQrIAK,Digital Org,Digital,Mil/Aero,"",01t61000001oo9BAAQ,0,2017-02-14 11:00:16-05,0.000
01t61000001oohkAAA,RM921NB-120000000-I,RM921NB-120000000-I,"Fully Managed Layer 2/3 VME Switch with 12 10/100/1000baseT ports on Front Panel, single slot, IPv6 switching/routing, 1101.10 faceplates, Industrial Temp",true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2016-07-09T04:01:32.000Z,00561000001EDJ0AAO,2016-07-09T04:01:33.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01t1A000004M4ApQAK,Digital Org,Digital,Mil/Aero,"",01t61000001oohkAAA,0,2017-02-14 11:00:16-05,110731.200
01t610000028w0PAAQ,ATS Foundation Fieldbus Protocol Test Suite Maintenance,ATS-FF-M,HTTP Protocol Test Suite,true,2016-04-24T05:01:32.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VOBWQA4,Digital Org,Digital,Solutions,"",01t610000028w0PAAQ,0,2017-02-14 11:00:16-05,548.000
01t61000001orGXAAY,VMIVME-2528-000,VMIVME-2528-000,"Negative True Input and Output, See Notes for MOQ",true,2016-04-08T10:38:11.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BaGmIAK,Digital Org,Digital,Mil/Aero,"",01t61000001orGXAAY,0,2017-02-14 11:00:16-05,10215.500
01t61000001oojKAAQ,APM-ME-GC,APM-ME-GC,APM Machine & Equipment Health GlobalCare,true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2016-06-07T05:01:26.000Z,00561000001EDJ0AAO,2016-06-07T05:01:26.000Z,Industrial Data Intelligence,USD,false,"","",false,false,true,01t1A000004Lxn6QAC,Digital Org,Digital,Solutions,"",01t61000001oojKAAQ,0,2017-02-14 11:00:16-05,34689.600
01t61000001oqvlAAA,IC660BBA020,IC660BBA020,Block 24/48Vdc Analog  4 Inputs / 2 Outputs,true,2016-04-08T10:38:07.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWHpIAO,Digital Org,Digital,Controls,"",01t61000001oqvlAAA,0,2017-02-14 11:00:16-05,5217.1875
01t61000001orj9AAA,ST-3708,ST-3708,"RSTi analog input module 8 Channels, RTD Connector Type",true,2016-04-08T10:38:17.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYy1IAG,Digital Org,Digital,Controls,"",01t61000001orj9AAA,0,2017-02-14 11:00:16-05,1808.000
01t61000001opGUAAY,PEX430-1X03,PEX430-1X03,"PCIe SWITCH / MEZZANINE CARRIER PCI Express switch with four x4 PCIe ports, and configured to carry the following mezzanine type: Options: Build Level 1, XMC, Reserved, 1"" pitch VITA 46",false,2016-04-08T10:37:44.000Z,00561000001EDJ0AAO,2017-01-07T05:03:14.000Z,00561000001EDJ0AAO,2017-01-07T05:03:14.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbnGIAS,Digital Org,Digital,Mil/Aero,"",01t61000001opGUAAY,0,2017-02-14 11:00:16-05,2995.000
01t61000001ooSKAAY,EP-1901,EP-1901,"RSTi-EP 1 Safe Feed-Input, 24 VDC",true,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01t1A000004LOoVQAW,Digital Org,Digital,Controls,"",01t61000001ooSKAAY,0,2017-02-14 11:00:16-05,117.872
01t61000001ordfAAA,VPXT3BSP-WBV1M,VPXT3BSP-WBV1M,PlatformsWbench VxW6 VPXtreme3 BSPmaint,true,2016-04-08T10:38:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BZ9ZIAW,Digital Org,Digital,Mil/Aero,"",01t61000001ordfAAA,0,2017-02-14 11:00:16-05,5736.500
01t61000001orGfAAI,VMIVME-3123-103000,VMIVME-3123-103000,"Bipolar Input (+/- 10 and +/- 5 V Input Ranges), No Filter, 8 Input Channels, 1 Megasample Data Buf",false,2016-04-08T10:38:11.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BaibIAC,Digital Org,Digital,Mil/Aero,"",01t61000001orGfAAI,0,2017-02-14 11:00:16-05,11823.7500
01t61000001opD4AAI,VMICBL-000-96-020,VMICBL-000-96-020,"96-pin, Female-to-Female, Flat Cable Assembly, twenty (20) feet",true,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbpQIAS,Digital Org,Digital,Mil/Aero,"",01t61000001opD4AAI,0,2017-02-14 11:00:16-05,297.000
01t61000001opUaAAI,06-2600000,06-2600000,Serial cable with 8 DB-9 connectors for the PMC422/FP,true,2016-04-08T10:37:47.000Z,00561000001EDJ0AAO,2017-01-07T05:03:17.000Z,00561000001EDJ0AAO,2017-01-07T05:03:17.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BWoZIAW,Digital Org,Digital,Control & Comm Systems,"",01t61000001opUaAAI,0,2017-02-14 11:00:16-05,17507.0600
01t61000001opyrAAA,IP-UD-IHV-16I8O,IP-UD-IHV-16I8O,"16 High Voltage Inputs, 8 High Voltage Outputs w/Interrupts",false,2016-04-08T10:37:55.000Z,00561000001EDJ0AAO,2017-01-07T05:03:19.000Z,00561000001EDJ0AAO,2017-01-07T05:03:19.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BY7hIAG,Digital Org,Digital,Mil/Aero,"",01t61000001opyrAAA,0,2017-02-14 11:00:16-05,18819.400
01t61000001opGEAAY,Q104-1553-2S-PR,Q104-1553-2S-PR,"MIL-STD-1553 SINGLE-FUNCTION, TWO DUAL-REDUNDANT CHANNEL, PC/104-PLUS INTERFACE BOARD, RUGGED, EXTENDED TEMP",true,2016-04-08T10:37:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:49.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BbtjIAC,Digital Org,Digital,Embedded,"",01t61000001opGEAAY,0,2017-02-14 11:00:16-05,153348.7500
01t61000001orMlAAI,VME-1182A-010000,VME-1182A-010000,"12 VDC, 10 VAC Input Voltage Range, Voltage Sensing Input Configuration",true,2016-04-08T10:38:13.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbRyIAK,Digital Org,Digital,Mil/Aero,"",01t61000001orMlAAI,0,2017-02-14 11:00:16-05,3616.000
01t61000001ooLgAAI,XMCGA6-1P331,XMCGA6-1P331,"GRAPHICS XMC Options: Build Level 1, PMC (P14) IO, NVIDIA G73, G73 : 256 Mbyte, Standard Video BIOS",false,2016-04-08T10:37:23.000Z,00561000001EDJ0AAO,2017-01-07T05:02:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:43.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcLrIAK,Digital Org,Digital,Mil/Aero,"",01t61000001ooLgAAI,0,2017-02-14 11:00:16-05,138995.000
01t61000002kelKAAQ,OpShield-400-2-4S,OpShield-400-2-4S,OpShield-400-2-4S,true,2016-10-23T04:01:51.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,00561000001EDJ0AAO,2017-02-21T05:02:22.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004shyeQAA,Digital Org,Digital,GE Digital Core,"",01t61000002kelKAAQ,0,2017-02-14 11:00:16-05,4800.000
01t61000001opHcAAI,RM921N-100000020-I-CC,RM921N-100000020-I-CC,"Fully Managed Layer 2/3 VME Switch with Ten 10/100/1000BaseT and 2 100FX on Front Panel, single slot, IPv6 switching/routing, 1101.10 Front Panels, Polyurethane Conformal Coating.",true,2016-04-08T10:37:44.000Z,00561000001EDJ0AAO,2017-01-07T05:03:14.000Z,00561000001EDJ0AAO,2017-01-07T05:03:14.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbhsIAC,Digital Org,Digital,Mil/Aero,"",01t61000001opHcAAI,0,2017-02-14 11:00:16-05,47984.000
01t61000001opsLAAQ,ZA06B-6110-K202#YYS,ZA06B-6110-K202#YYS,CZ5 motor power connector kit for BSVM1-40i Beta i series amplifier,true,2016-04-08T10:37:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYGFIA4,Digital Org,Digital,Controls,"",01t61000001opsLAAQ,0,2017-02-14 11:00:16-05,12.000
